id,identifier,name,course_type,credit,period,instructor,college,major,note
85356,20191018151,计算机辅助设计,,2,0,马彦昭,动力与机械学院,,
85355,20191014025,环境影响评价,,2,0,王艳,资源与环境科学学院,,
85354,20191024088,管理与市场开发实习,专业必修,1.5,0,徐亚明,测绘学院,,
85353,20191024078,专业实习,专业必修,2.5,0,黄声享,测绘学院,,
85352,20191024060,UNIX/LINUX操作系统,专业必修,2,0,邹贤才,测绘学院,,
85351,20191101417,形势与政策3,,0.5,0,邬明建,形势与政策教育中心,,
85350,20191011906,模拟集成电路设计,,3,0,何进,物理科学与技术学院,,
85349,20182025035,局部解剖学,,5.5,0,田宗文,医学院,,
85348,20182025053,生物化学2,,1.5,0,喻红,医学院,,
85347,20182025051,医学汉语2,,4,0,王燕舞,医学院,,
85346,20182025033,免疫学,,2.5,0,章晓联,医学院,,
85345,20182025052,生理学2,,6,0,彭碧文,医学院,,
85344,20182054087,基础汉语4,,7.5,0,范小青,国际教育学院,,
85343,20181025087,系统解剖学2,,5.5,0,田宗文,医学院,,
85342,20172025049,医学遗传学,,1.5,0,李枫,医学院,,
85341,20172025094,组织学与胚胎学1,,2.5,0,汪琳,医学院,,
85340,20172054053,基础汉语2,,9,0,周西宁,国际教育学院,,
85339,20181025079,医学汉语1,,4,0,王燕舞,医学院,,
85338,20181025088,组织学与胚胎学2,,1.5,0,汪琳,医学院,,
85337,20181025090,生物化学1,,5.5,0,喻红,医学院,,
85336,20181025089,生理学1,,4,0,彭碧文,医学院,,
85335,20181054077,基础汉语3,,8,0,范小青,国际教育学院,,
85334,20181054106,基础汉语1,,10.5,0,周西宁,国际教育学院,,
85333,20172025093,系统解剖学1,,4,0,田宗文,医学院,,
85332,20191101250,形势与政策3,,0.5,0,楚静,形势与政策教育中心,,
85331,20191033323,《诗经》研读,,3,0,于亭,哲学学院,,
85330,20191101724,形势与政策3,,0.5,0,冯丹,形势与政策教育中心,,
85329,ck20181002002,实践语法（3）,,4,0,黄清华,外国语言文学学院,,
85328,ck20181002001,基础俄语（3）,,6,0,乐音,外国语言文学学院,,
85327,20191101771,形势与政策3,,0.5,0,王中全,形势与政策教育中心,,
85326,20191056067,高等数学C1,,4,0,杨乔华,公共数学教学,,
85325,20191101570,形势与政策3,,0.5,0,江尧林,形势与政策教育中心,,
85324,20191101727,形势与政策3,,0.5,0,汪思明,形势与政策教育中心,,
85323,20191039041,临床思维,,0.5,0,吴小燕,第二临床学院,,
85322,20191031011,佛典与汉语,,2,0,韩小荆,文学院,,
85321,20183011003,光学,,3,0,郝中华,物理科学与技术学院,,
85320,20191011976,半导体器件物理,,3,0,方国家,物理科学与技术学院,,
85319,20191002443,当代美国小说,,2,0,孙杰娜,外国语言文学学院,,
85318,20191011973,半导体物理,,2,0,黄启俊,物理科学与技术学院,,
85317,20191022112,嵌入式系统设计,,3,0,肖进胜,电子信息学院,,
85316,20191014087,地理信息科学进展,,2,0,艾廷华,资源与环境科学学院,,
85315,20191065004,科研训练2,,1,0,石兢,弘毅学堂,,
85314,20191101748,形势与政策3,,0.5,0,谢献谋,形势与政策教育中心,,
85313,20191002182,西方思想经典导读,,2,0,王爱菊,外国语言文学学院,,
85312,20191101474,形势与政策3,,0.5,0,胡伟,形势与政策教育中心,,
85311,20191101825,形势与政策3,,0.5,0,方萍,形势与政策教育中心,,
85310,20191101752,形势与政策3,,0.5,0,张栋梁,形势与政策教育中心,,
85309,20191040761,篮球（初级）,,1,0,宁颂东,体育部,,
85308,20191016444,水利水电工程管理,专业必修,3,0,申明亮,水利水电学院,,
85307,20191017045,高电压工程,,2,0,文习山,电气与自动化学院,,
85306,20191012095,仪器分析实验,,2,0,胡成国,化学与分子科学学院,,
85305,20191029914,体质人类学,,2,0,李英华,历史学院,,
85304,20182055607,高级英语2,,3,0,史霁,大学英语部,,
85303,20191056062,高等数学C1,,4,0,周明春,公共数学教学,,
85302,20191021048,Oracle数据库应用,,3,0,刘斌,计算机学院,,
85301,20191012099,仪器分析实验,,2,0,邢钧,化学与分子科学学院,,
85300,20191010449,软件设计方法,,3,0,陈国贤,数学与统计学院,,
85299,20191013106,植物发育生物学实验,,2,0,张蕾,生命科学学院,,
85298,20191013090,细胞工程,,2,0,周荣家,生命科学学院,,
85297,20191101726,形势与政策3,,0.5,0,汪思明,形势与政策教育中心,,
85296,20191010450,软件设计方法,,3,0,陈国贤,数学与统计学院,,
85295,20191016696,新能源开发与利用,专业选修,1,0,李进平,水利水电学院,,
85294,20191016686,道路桥梁工程,专业选修,1,0,佘成学,水利水电学院,,
85293,20191019046,建筑专题设计,专业必修,3,0,张霞,城市设计学院,,
85292,20191019006,建筑设备,专业选修,2,0,周曾,城市设计学院,,
85291,20191101747,形势与政策3,,0.5,0,谢献谋,形势与政策教育中心,,
85290,20183039357,毕业考试,专业必修,0.5,0,万静,第二临床学院,,
85289,ck20171039001,临床儿科学,专业必修,2.5,0,赵东赤,第二临床学院,,
85288,20171039065,临床外科学,专业必修,3.5,0,刘志苏,第二临床学院,,
85287,20191027009,临床药物治疗学,专业选修,2,0,艾时斌,药学院,,
85286,20191016695,新能源开发与利用,专业选修,1,0,李进平,水利水电学院,,
85285,20191016684,水利水电工程管理,专业必修,3,0,肖宜,水利水电学院,,
85284,20191016391,移民规划,专业选修,1,0,邱元锋,水利水电学院,,
85283,20191016380,水环境与水生态,专业选修,1.5,0,常剑波,水利水电学院,,
85282,20191017011,核电站仪表与控制,专业选修,2.5,0,郭爱文,电气与自动化学院,,
85281,20191101735,形势与政策3,,0.5,0,周军,形势与政策教育中心,,
85280,20191032007,专业实习,专业必修,3,0,朱维笳,艺术学院,,
85279,20191032004,实验剧目排练,专业选修,4,0,朱维笳,艺术学院,,
85278,20183032773,艺术实践,专业必修,2,36,王珊,艺术学院,表演,
85277,20191011997,热力学与统计物理学,,4,0,刘惠军,物理科学与技术学院,,
85276,20191011963,量子力学,,4,0,杨柏峰,物理科学与技术学院,,
85275,20191014452,电子地图与位置服务,专业必修,2,0,安家春,资源与环境科学学院,,
85274,20191014082,专业英语阅读与写作,专业选修,2,0,黄丽娜,资源与环境科学学院,,
85273,20191012091,仪器分析实验,,2,0,何蔓,化学与分子科学学院,,
85272,20191038026,临床病理、病理生理学及治疗学1,,5,0,胡苏萍,第一临床学院,,
85271,20191012156,仪器分析实验,,2,0,胡成国,化学与分子科学学院,,
85270,20191013075,植物发育生物学,,2,0,吕应堂,生命科学学院,,
85269,20191024065,测绘法律法规与项目管理,专业选修,2,0,徐亚明,测绘学院,,
85268,20191024017,不动产测量与管理,专业选修,1,0,康雄华,测绘学院,,
85267,20191101821,形势与政策3,,0.5,0,方萍,形势与政策教育中心,,
85266,20191029933,博物馆藏品管理,,2,0,宋海超,历史学院,,
85265,20191018023,大型工程施工机械化,专业选修,2,0,夏大勇,动力与机械学院,,
85264,20191018059,精密加工与特种加工,专业选修,1.5,0,周圣军,动力与机械学院,,
85263,20191018058,数控技术,专业必修,2,0,曾莎莎,动力与机械学院,,
85262,20191018063,工业机器人,专业必修,2,0,肖华,动力与机械学院,,
85261,20191018065,专业综合课程设计,专业必修,1,0,张志强,动力与机械学院,,
85260,20191018064,模具设计与制造,专业选修,2,0,翁晓红,动力与机械学院,,
85259,20191014014,WebGIS原理与方法,专业必修,2,0,陈玉敏,资源与环境科学学院,,
85258,20191014056,GIS设计与应用,专业必修,2,0,任福,资源与环境科学学院,,
85257,20191014086,电子地图与位置服务,专业必修,2,0,李连营,资源与环境科学学院,,
85256,20191014100,地理信息系统课程设计,专业必修,1,0,程雄,资源与环境科学学院,,
85255,20191013070,植物生殖生物学,,2,0,孙蒙祥,生命科学学院,,
85254,20191003124,视听媒介批评,专业必修,2,0,彭彪,新闻与传播学院,,
85253,20191003122,影视创意经济,专业选修,2,0,刘建明,新闻与传播学院,,
85252,20191012159,仪器分析实验,,2,0,田智全,化学与分子科学学院,,
85251,20191012160,仪器分析实验,,2,0,邢钧,化学与分子科学学院,,
85250,20191031041,宋元诗歌专题,,2,0,谭新红,文学院,,
85249,20183013013,高级细胞生物学实验,专业教育选修,1,0,张晓东,生命科学学院,生态学,教室：2108
85248,20191056065,高等数学C1,,4,0,尹万科,公共数学教学,,
85247,20191031729,汉语作为第二语言习得的偏误分析,,2,0,欧阳晓芳,文学院,,
85246,20191101244,形势与政策3,,0.5,0,刘义胜,形势与政策教育中心,,
85245,20191101772,形势与政策3,,0.5,0,王中全,形势与政策教育中心,,
85244,20191101734,形势与政策3,,0.5,0,周军,形势与政策教育中心,,
85243,20182038518,儿科实习,专业必修,3,0,黄星原,第一临床学院,,
85242,20182038514,妇产科实习,专业必修,4,0,杨菁,第一临床学院,,
85241,20182038505,内科实习,专业必修,7,0,江洪,第一临床学院,,
85240,20191101249,形势与政策3,,0.5,0,楚静,形势与政策教育中心,,
85239,20191019044,设计管理,专业必修,2,0,林丰,城市设计学院,,
85238,20191019043,快题设计（3）,专业必修,2,0,毛佳,城市设计学院,,
85237,20191019031,家具设计,专业必修,2,0,姜敏,城市设计学院,,
85236,20191019089,设计实践（设计竞赛）,专业必修,1,0,胡凯,城市设计学院,,
85235,20191002173,德语（2）,,3,0,李超,外国语言文学学院,,
85234,20191101245,形势与政策3,,0.5,0,刘义胜,形势与政策教育中心,,
85233,20191021017,存储技术,,2,0,邹华,计算机学院,,
85232,20191021040,数据库系统实现,,3,0,李蓉蓉,计算机学院,,
85231,20191101703,形势与政策3,,0.5,0,张宇宁,形势与政策教育中心,,
85230,20191002968,20世纪俄罗斯文学史,专业选修,2,0,乐音,外国语言文学学院,,
85229,20191012110,综合化学实验,专业必修,4,0,刘芝兰,化学与分子科学学院,,
85228,20191101424,形势与政策3,,0.5,0,邬明建,形势与政策教育中心,,
85227,20191101576,形势与政策3,,0.5,0,江尧林,形势与政策教育中心,,
85226,20191031014,中国古代器物文化,,2,0,萧圣中,文学院,,
85225,20191066041,临床实习,专业必修,6,0,燕虹,健康学院,,
85224,20191101769,形势与政策3,,0.5,0,于敏,形势与政策教育中心,,
85223,20191022130,电信网原理与综合实训,,4,0,江昊,电子信息学院,,
85222,20191017010,电力工程概论,,1.5,0,郑贵林,电气与自动化学院,,
85221,20191011771,综合实验,,1,0,江先阳,物理科学与技术学院,,
85220,20191014072,环境管理学,,2,0,章玲,资源与环境科学学院,,
85219,20191018030,电厂化学概论,,2,0,李正奉,动力与机械学院,,
85218,20191017023,自动控制原理实验,,0.5,0,周东国,电气与自动化学院,,
85217,20191017020,自动控制原理,,2.5,0,周东国,电气与自动化学院,,
85216,20191021038,Linux原理与应用,,3,0,丁建利,计算机学院,,
85215,20191021043,C++程序设计,,3,0,夏启明,计算机学院,,
85214,20191019012,城市设计,专业必修,3,0,铃木隆之,城市设计学院,,
85213,20191020038,建筑施工,专业选修,2,0,陈悦华,土木建筑工程学院,,
85212,20191019088,城市设计方法,专业选修,1,0,Penny Lewis,城市设计学院,,
85211,20191019079,建筑设计（9）,专业必修,3,0,Penny Lewis,城市设计学院,,
85210,20191019033,室内设计原理,专业选修,1,0,任亚鹏,城市设计学院,,
85209,20191019009,建筑设备,专业选修,2,0,庞辉,城市设计学院,,
85208,20191019015,建筑师业务,专业选修,1,0,兰兵,城市设计学院,,
85207,20191031038,世界华文文学经典研读,,2,0,张晶,文学院,,
85206,20191011993,数字逻辑电路实验,,1.5,0,朱俊,物理科学与技术学院,,
85205,20191013044,分子病毒学,,2,0,张祺,生命科学学院,,
85204,20191013042,进化生物学,,3,0,赵华斌,生命科学学院,,
85203,20191012085,综合化学实验（3）,,4,0,李雪,化学与分子科学学院,,
85202,20183057003,大学物理C,公共必修,4,72,艾志伟,公共物理教学,物理重修班,
85201,20191067008,生物化学实验,,1,0,杜芬,基础医学院,,
85200,20191067001,生物化学,,3.5,0,喻红,基础医学院,,
85199,20191039023,临床微生物学和微生物学检验,,4,0,郭清莲,第二临床学院,,
85198,20191039016,临床医学概论,,5,0,万静,第二临床学院,,
85197,20191039007,临床基础检验,,4.5,0,夏琳,第二临床学院,,
85196,20191039001,专业英语,,2,0,郑芳,第二临床学院,,
85195,20191039036,临床技能学1,,1.5,0,万静,第二临床学院,,
85194,20191064009,工程制图,,3,0,夏唯,工程图学中心,,
85193,20191020053,土力学,,2.5,0,雷卫民,土木建筑工程学院,,
85192,20182056157,线性代数B,,3,0,黄正华,公共数学教学,,
85191,20191031068,应用语言学,,2,0,郭婷婷,文学院,,
85190,20191012137,分析化学02,,3,0,何治柯,化学与分子科学学院,,
85189,20191031063,比较文学,,2,0,张晶,文学院,,
85188,20191012153,仪器分析实验,,2,0,吉邢虎,化学与分子科学学院,,
85187,20191012098,仪器分析实验,,2,0,田智全,化学与分子科学学院,,
85186,20191012146,分子模拟实验,,2,0,王宝山,化学与分子科学学院,,
85185,20191013098,植物生物技术,,2,0,赵洁,生命科学学院,,
85184,20191013099,植物生物技术,,2,0,赵洁,生命科学学院,,
85183,20191010506,时间序列分析,,4,0,马学敏,数学与统计学院,,
85182,20191013103,植物发育生物学实验,,2,0,张蕾,生命科学学院,,
85181,20183013029,变形链球菌生物膜形成的抑制,公共基础选修,2,0,龙燕,生命科学学院,生物科学类,竞赛
85180,20191020048,基础工程,,2,0,雷卫民,土木建筑工程学院,,
85179,ck20181014002,遥感技术及其应用,,2,0,李全,资源与环境科学学院,,
85178,20191031048,明清诗文专题,,2,0,陈水云,文学院,,
85177,20191031036,世界华文文学经典研读,,2,0,张晶,文学院,,
85176,20191022114,嵌入式系统设计,,3,0,杨剑锋,电子信息学院,,
85175,20191021011,虚拟现实技术,,2,0,宋成芳,计算机学院,,
85174,ck20171033005,中国哲学史（上）,,3,0,刘乐恒,哲学学院,,
85173,ck20171033002,逻辑学导论,,3,0,杜珊珊,哲学学院,,
85172,20191013073,植物生理学,,2,0,李家儒,生命科学学院,,
85171,20191013112,植物生理学实验,,1,0,李家儒,生命科学学院,,
85170,20191031062,语言调查,,2,0,李佳,文学院,,
85169,20191061435,社会政策,,2,0,梅红,社会学系,,
85168,20191011986,物理实验3,,2,0,林伟华,物理科学与技术学院,,
85167,20191021148,面向对象软件工程,,3,0,王?,计算机学院,,
85166,20191012094,化工基础实验,,1.5,0,黄驰,化学与分子科学学院,,
85165,20191013040,生物制品学,,2,0,徐进平,生命科学学院,,
85164,20191031051,西方文论经典,,2,0,李松,文学院,,
85163,20191022113,嵌入式系统设计,,3,0,谢银波,电子信息学院,,
85162,20191003115,电视直播与现场报道实验,,1,0,陈铭,新闻与传播学院,,
85161,20191014018,景观生态学,,2,0,何建华,资源与环境科学学院,,
85160,20191014032,城市规划原理,,2,0,王海军,资源与环境科学学院,,
